4.826283827424049377e-02,-1.274263709783554077e-01,9.778645038604736328e-01,-9.999008178710937500e-01
9.026242792606353760e-02,-1.093027740716934204e-01,9.147045612335205078e-01,-1.000013947486877441e+00
9.070309996604919434e-02,-1.028634011745452881e-01,8.921840786933898926e-01,-1.000013947486877441e+00
7.125160843133926392e-02,-1.148175448179244995e-01,8.641343712806701660e-01,9.998081326484680176e-01
1.023730114102363586e-01,1.412250567227602005e-02,9.844793081283569336e-01,1.000013947486877441e+00
1.403574794530868530e-01,1.139041408896446228e-01,1.036995172500610352e+00,1.000013947486877441e+00
1.891930699348449707e-01,2.416111826896667480e-01,1.047045230865478516e+00,1.000013947486877441e+00
2.301668822765350342e-01,3.383891582489013672e-01,1.033882975578308105e+00,-1.000013947486877441e+00
2.244769632816314697e-01,2.886603772640228271e-01,1.058304190635681152e+00,-1.000013947486877441e+00
2.419608086347579956e-01,2.437601685523986816e-01,1.094065785408020020e+00,-9.992519021034240723e-01
2.108645886182785034e-01,2.009218633174896240e-01,1.108071088790893555e+00,-1.000013947486877441e+00
1.897200644016265869e-01,1.865048408508300781e-01,1.115512490272521973e+00,-1.000013947486877441e+00
1.878698170185089111e-01,2.767178118228912354e-01,1.050763130187988281e+00,-9.995186328887939453e-01
1.832785010337829590e-01,2.529701590538024902e-01,1.105617403984069824e+00,-9.994975328445434570e-01
1.405347436666488647e-01,1.899419724941253662e-01,1.126710534095764160e+00,-1.000013947486877441e+00
1.749532222747802734e-01,2.829424440860748291e-01,1.060974955558776855e+00,-1.000013947486877441e+00
1.713705211877822876e-01,2.460748702287673950e-01,1.113092184066772461e+00,-1.000013947486877441e+00
1.696966290473937988e-01,2.142094224691390991e-01,1.130063652992248535e+00,-1.000013947486877441e+00
1.532951891422271729e-01,1.920915395021438599e-01,1.121960520744323730e+00,-1.000013947486877441e+00
1.520323157310485840e-01,2.220575809478759766e-01,1.106435060501098633e+00,-9.991533756256103516e-01
1.493606269359588623e-01,2.038307487964630127e-01,1.118772268295288086e+00,-1.000013947486877441e+00
1.452038586139678955e-01,1.965938657522201538e-01,1.119361758232116699e+00,-9.999490380287170410e-01
1.530642807483673096e-01,2.126940190792083740e-01,1.105205416679382324e+00,-1.000013947486877441e+00
1.422165781259536743e-01,1.908208280801773071e-01,1.117739677429199219e+00,-9.993453025817871094e-01
1.601229459047317505e-01,2.357367575168609619e-01,1.091723680496215820e+00,-1.000013947486877441e+00
