5.567382648587226868e-02,-1.297336518764495850e-01,9.725071787834167480e-01,-1.000006079673767090e+00
9.211421757936477661e-02,-1.095350161194801331e-01,9.261020421981811523e-01,-1.000013947486877441e+00
8.330401033163070679e-02,-1.071657836437225342e-01,8.869038224220275879e-01,-1.000013947486877441e+00
8.215814083814620972e-02,-7.461251318454742432e-02,9.087458252906799316e-01,9.997668862342834473e-01
1.347962021827697754e-01,8.984853327274322510e-02,1.045287251472473145e+00,1.000013947486877441e+00
1.864628940820693970e-01,2.609345018863677979e-01,1.085112929344177246e+00,9.996960163116455078e-01
1.956008523702621460e-01,2.845461666584014893e-01,1.085046529769897461e+00,-1.000013947486877441e+00
2.256950736045837402e-01,2.925268709659576416e-01,1.098094224929809570e+00,-9.999477267265319824e-01
2.110096067190170288e-01,2.687256932258605957e-01,1.099827170372009277e+00,-9.991334676742553711e-01
2.065538465976715088e-01,2.545362114906311035e-01,1.102954268455505371e+00,-1.000013947486877441e+00
2.061392366886138916e-01,2.412813752889633179e-01,1.106937170028686523e+00,-1.000013947486877441e+00
1.899015158414840698e-01,2.143537849187850952e-01,1.096750736236572266e+00,-1.000013947486877441e+00
1.564956307411193848e-01,2.004604041576385498e-01,1.096317648887634277e+00,-1.000013947486877441e+00
2.155715525150299072e-01,2.895185053348541260e-01,1.054218411445617676e+00,-1.000013947486877441e+00
2.041178047657012939e-01,2.363967299461364746e-01,1.062261343002319336e+00,-1.000013947486877441e+00
1.737841516733169556e-01,2.291795462369918823e-01,1.072629809379577637e+00,-1.000013947486877441e+00
1.556452065706253052e-01,2.082399874925613403e-01,1.098336815834045410e+00,-1.000013947486877441e+00
2.151275873184204102e-01,2.927237451076507568e-01,1.051905632019042969e+00,-1.000013947486877441e+00
2.074772417545318604e-01,2.471771538257598877e-01,1.086474299430847168e+00,-1.000013947486877441e+00
1.756512224674224854e-01,2.062209993600845337e-01,1.082638144493103027e+00,-9.996135234832763672e-01
1.594597250223159790e-01,2.105613499879837036e-01,1.096910953521728516e+00,-1.000013947486877441e+00
2.130920588970184326e-01,2.762883603572845459e-01,1.071572780609130859e+00,-1.000013947486877441e+00
1.813354492187500000e-01,2.206455171108245850e-01,1.076729893684387207e+00,-9.988126158714294434e-01
1.492188721895217896e-01,1.988140046596527100e-01,1.099464893341064453e+00,-1.000013947486877441e+00
2.154814302921295166e-01,3.009258210659027100e-01,1.050132870674133301e+00,-1.000013947486877441e+00
