5.620056763291358948e-02,-1.308120787143707275e-01,9.717316627502441406e-01,-9.998161196708679199e-01
9.220271557569503784e-02,-1.096200570464134216e-01,9.261495471000671387e-01,-1.000013947486877441e+00
8.450795710086822510e-02,-1.066956222057342529e-01,8.872315883636474609e-01,-1.000013947486877441e+00
8.338715136051177979e-02,-6.322313100099563599e-02,9.197443127632141113e-01,9.998674988746643066e-01
1.374674588441848755e-01,9.172332286834716797e-02,1.044652223587036133e+00,1.000013947486877441e+00
1.830608248710632324e-01,2.685848772525787354e-01,1.076024293899536133e+00,1.000013947486877441e+00
2.009476572275161743e-01,2.944452464580535889e-01,1.070611238479614258e+00,-1.000013947486877441e+00
2.270982265472412109e-01,2.914831936359405518e-01,1.107783317565917969e+00,-1.000013947486877441e+00
2.113596498966217041e-01,2.609425485134124756e-01,1.104549169540405273e+00,-1.000013947486877441e+00
2.084350883960723877e-01,2.442299425601959229e-01,1.109288811683654785e+00,-1.000013947486877441e+00
2.103706747293472290e-01,2.414320409297943115e-01,1.112094283103942871e+00,-1.000013947486877441e+00
2.165650129318237305e-01,2.329911589622497559e-01,1.107312440872192383e+00,-1.000013947486877441e+00
2.032295465469360352e-01,2.193510830402374268e-01,1.097155451774597168e+00,-9.995817542076110840e-01
1.638192534446716309e-01,2.091603279113769531e-01,1.098316669464111328e+00,-1.000013947486877441e+00
2.087077647447586060e-01,2.675651311874389648e-01,1.073610424995422363e+00,-1.000013947486877441e+00
1.615725308656692505e-01,1.975814700126647949e-01,1.099490284919738770e+00,-9.994230270385742188e-01
2.018242627382278442e-01,2.766369283199310303e-01,1.055850744247436523e+00,-1.000013947486877441e+00
1.795134842395782471e-01,2.317548245191574097e-01,1.103573441505432129e+00,-1.000013947486877441e+00
1.463173031806945801e-01,1.999445557594299316e-01,1.107365012168884277e+00,-9.997741580009460449e-01
2.174951136112213135e-01,3.111716806888580322e-01,1.043560743331909180e+00,-1.000013947486877441e+00
1.890354454517364502e-01,2.505969703197479248e-01,1.060957431793212891e+00,-1.000013947486877441e+00
1.588559150695800781e-01,2.194575071334838867e-01,1.102636098861694336e+00,-9.997782111167907715e-01
1.693003922700881958e-01,2.227311283349990845e-01,1.092601895332336426e+00,-1.000013947486877441e+00
1.599693149328231812e-01,2.160516828298568726e-01,1.097474813461303711e+00,-1.000013947486877441e+00
1.859111487865447998e-01,2.493755221366882324e-01,1.083904743194580078e+00,-1.000013947486877441e+00
